country,country_code,geo_id_final,region,subnational_cases_7,subnational_cases_14,subnational_population,subnational_rate_14,national_cases_7,national_population,national_testing_rate,national_positivity_rate,subnational_testing_data,positivity_rate_combined,testing_rate_combined,colour,week
Greece,EL,EL63,Dytiki Ellada,316,510,655189,77.8401346786958,4977,10724599,1955.98921693949,2.37257593959156,FALSE,2.37257593959156,1955.98921693949,Orange,2021-04
Greece,EL,EL64,Sterea Ellada,343,549,555960,98.7481113749191,4977,10724599,1955.98921693949,2.37257593959156,FALSE,2.37257593959156,1955.98921693949,Orange,2021-04
Greece,EL,EL65,Peloponnisos,216,354,574447,61.6244840690264,4977,10724599,1955.98921693949,2.37257593959156,FALSE,2.37257593959156,1955.98921693949,Orange,2021-04
Hungary,HU,HU11,Budapest,1410,2555,1752286,145.809531092527,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU12,Pest,1037,1942,1278874,151.852332598833,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU21,Kozep-Dunantul,1089,2181,1058236,206.097694654123,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU22,Nyugat-Dunantul,872,1900,989343,192.046641053709,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU23,Del-Dunantul,950,1994,879596,226.694982696602,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU31,Eszak-Magyarorszag,897,1704,1126360,151.283781384282,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU32,Eszak-Alfold,1106,2035,1450960,140.251971108783,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Hungary,HU,HU33,Del-Alfold,1050,1993,1237101,161.102448385378,8292,9772756,1115.52974411722,7.60608339907171,FALSE,7.60608339907171,1115.52974411722,Red,2021-04
Iceland,IS,IS,Island,19,41,356991,11.48488337241,19,356991,2354.68121045068,0.226029026885558,FALSE,0.226029026885558,2354.68121045068,Green,2021-04
Ireland,IE,IE04,Northern And Western,1504,4037,867947,465.120566117516,8993,4904240,2794.84690798167,6.56107276786366,FALSE,6.56107276786366,2794.84690798167,Red,2021-04
Ireland,IE,IE05,Southern,2586,6970,1624381,429.086525882782,8993,4904240,2794.84690798167,6.56107276786366,FALSE,6.56107276786366,2794.84690798167,Red,2021-04
Ireland,IE,IE06,Eastern And Midland,4850,12762,2411912,529.123782293881,8993,4904240,2794.84690798167,6.56107276786366,FALSE,6.56107276786366,2794.84690798167,Dark red,2021-04
Italy,IT,ITC1,Piemonte,5334,10416,4356406,239.096172395319,86219,60359546,2870.61635619327,4.97601707401955,TRUE,4.11393137277586,2976.23775194507,Red,2021-04
Italy,IT,ITC2,Valle dâ€™Aosta/VallÃ©e dâ€™Aoste,55,150,125666,119.364028456384,86219,60359546,2870.61635619327,4.97601707401955,TRUE,3.08988764044944,1416.45313768243,Orange,2021-04
Italy,IT,ITC3,Liguria,1960,3791,1550640,244.479698705051,86219,60359546,2870.61635619327,4.97601707401955,TRUE,4.34233555619558,2910.86261156684,Red,2021-04
Italy,IT,ITC4,Lombardia,12389,23792,10060574,236.487500613782,86219,60359546,2870.61635619327,4.97601707401955,TRUE,5.44774970868236,2260.45750471096,Red,2021-04
Italy,IT,ITF1,Abruzzo,2052,3585,1311580,273.334451577487,86219,60359546,2870.61635619327,4.97601707401955,TRUE,3.86120728586482,4051.90686042788,Red,2021-04
Italy,IT,ITF2,Molise,469,822,305617,268.964095583688,86219,60359546,2870.61635619327,4.97601707401955,TRUE,8.28621908127209,1851.99121776603,Red,2021-04
Italy,IT,ITF3,Campania,8403,15316,5801692,263.991952692421,86219,60359546,2870.61635619327,4.97601707401955,TRUE,8.34549950838721,1735.51095094328,Red,2021-04
Italy,IT,ITF4,Puglia,6775,13455,4029053,333.949441717446,86219,60359546,2870.61635619327,4.97601707401955,TRUE,10.6518457958619,1578.63398669613,Red,2021-04
Italy,IT,ITF5,Basilicata,331,736,562869,130.758666759051,86219,60359546,2870.61635619327,4.97601707401955,TRUE,6.10926541159099,962.568555027902,Red,2021-04
Italy,IT,ITF6,Calabria,1663,3613,1947131,185.555055104151,86219,60359546,2870.61635619327,4.97601707401955,TRUE,8.91736822349724,957.768121405288,Red,2021-04
Italy,IT,ITG1,Sicilia,6232,14862,4999891,297.246479973263,86219,60359546,2870.61635619327,4.97601707401955,TRUE,3.46260695632848,3599.67847299071,Red,2021-04
Italy,IT,ITG2,Sardegna,1402,2750,1639591,167.724755747013,86219,60359546,2870.61635619327,4.97601707401955,TRUE,5.10635198135198,1674.56396137817,Red,2021-04
Italy,IT,ITH1,Provincia Autonoma Di Bolzano/bozen,3682,6799,531178,1279.98524035257,86219,60359546,2870.61635619327,4.97601707401955,TRUE,7.88369304556355,8792.53282327205,Dark red,2021-04
Italy,IT,ITH2,Provincia Autonoma Di Trento,1331,2451,541098,452.96785425191,86219,60359546,2870.61635619327,4.97601707401955,TRUE,6.53411880216004,3764.56760143264,Red,2021-04
Italy,IT,ITH3,Veneto,6489,13525,4905854,275.691041763575,86219,60359546,2870.61635619327,4.97601707401955,TRUE,2.58629966639963,5114.27775877554,Red,2021-04
Italy,IT,ITH4,Friuli-Venezia Giulia,3144,6744,1215220,554.961241585886,86219,60359546,2870.61635619327,4.97601707401955,TRUE,5.8785034496943,4401.09609782591,Dark red,2021-04
Italy,IT,ITH5,Emilia-Romagna,8096,16561,4459477,371.366418079968,86219,60359546,2870.61635619327,4.97601707401955,TRUE,5.4368775560913,3339.15838112855,Red,2021-04
Italy,IT,ITI1,Toscana,3548,6632,3729641,177.818723035273,86219,60359546,2870.61635619327,4.97601707401955,TRUE,3.5287331171802,2695.86268490721,Red,2021-04
Italy,IT,ITI2,Umbria,2059,3797,882015,430.491544928374,86219,60359546,2870.61635619327,4.97601707401955,TRUE,4.69362633354609,4973.61155989411,Red,2021-04
Italy,IT,ITI3,Marche,2573,5408,1525271,354.559943773926,86219,60359546,2870.61635619327,4.97601707401955,TRUE,13.486031762671,1250.85968329562,Red,2021-04
Italy,IT,ITI4,Lazio,7598,15650,5879082,266.198022072153,86219,60359546,2870.61635619327,4.97601707401955,TRUE,3.99381846470848,3235.94738090062,Red,2021-04
Latvia,LV,LV00,Latvija,5451,10797,1919968,562.353122552043,5233,1919968,3461.51602526709,7.87390911826663,TRUE,8.20192597050858,3461.51602526709,Dark red,2021-04
Liechtenstein,LI,LI0,Liechtenstein,45,108,38378,281.411225181093,999999,999999,999999,999999,FALSE,999999,999999,Grey - no data,2021-04
Lithuania,LT,LT01,Sostines Regionas,2033,4381,810538,540.505195314717,5727,2794184,2107.37732375534,9.72590177297738,TRUE,10.1756844686921,2464.90602538067,Dark red,2021-04
Lithuania,LT,LT02,Vidurio Ir Vakaru Lietuvos Regionas,3603,7944,1983646,400.474681470383,5727,2794184,2107.37732375534,9.72590177297738,TRUE,9.26102043439147,1961.28744745786,Red,2021-04
Luxembourg,LU,LU0,Luxembourg,1040,1883,613894,306.730477900094,965,613894,8363.49597813303,1.87951619500224,FALSE,1.87951619500224,8363.49597813303,Red,2021-04
Malta,MT,MT0,Malta,1166,2285,493559,462.963900972326,1177,493559,4583.03870459256,5.20335985853227,FALSE,5.20335985853227,4583.03870459256,Red,2021-04
Netherlands,NL,NL11,Groningen,830,1992,583990,341.101731194027,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL12,Friesland (Nl),1160,2604,647672,402.055361355748,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL13,Drenthe,738,1617,492167,328.547017577367,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL21,Overijssel,1947,4871,1156431,421.209739275409,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL22,Gelderland,3139,7494,2071972,361.684424306892,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL23,Flevoland,628,1323,416546,317.611980429532,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL31,Utrecht,1724,3931,1306912,300.785362748219,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL32,Noord-Holland,5011,10792,2853359,378.220896844736,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL33,Zuid-Holland,5160,11710,3709139,315.706690959816,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL34,Zeeland,665,1498,383032,391.090039474509,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL41,Noord-Brabant,5095,10651,2544806,418.538780559304,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Red,2021-04
Netherlands,NL,NL42,Limburg (Nl),2574,5778,1116137,517.678385359503,28671,17282163,1519.65931579282,10.9168792597951,FALSE,10.9168792597951,1519.65931579282,Dark red,2021-04
Norway,NO,NOCSR03,Oslo,564,1320,681071,193.812392540572,1884,5328212,2878.28262088671,1.22847399273609,TRUE,2.29054136376559,3615.3352587322,Red,2021-04
Norway,NO,NOCSR11,Rogaland,41,195,475654,40.9961863034895,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.396250120807964,2175.32071631901,Orange,2021-04
Norway,NO,NOCSR15,MÃ¸re og Romsdal,36,81,264970,30.569498433785,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.730816077953715,1859.0783862324,Orange,2021-04
Norway,NO,NOCSR18,Nordland,45,120,242126,49.5609723862782,1884,5328212,2878.28262088671,1.22847399273609,TRUE,1.21163166397415,1533.91209535531,Orange,2021-04
Norway,NO,NOCSR30,Viken,749,1666,1227305,135.74457856849,1884,5328212,2878.28262088671,1.22847399273609,TRUE,1.79771505376344,3394.75517495651,Orange,2021-04
Norway,NO,NOCSR34,Innlandet,31,123,371054,33.1488139192678,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.418015102481122,1998.63092703488,Orange,2021-04
Norway,NO,NOCSR38,Vestfold og Telemark,100,290,417711,69.4259906969172,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.981836033382425,2438.28867326932,Orange,2021-04
Norway,NO,NOCSR42,Agder,85,138,305244,45.2097338522625,1884,5328212,2878.28262088671,1.22847399273609,TRUE,1.38368875142439,2012.48836995977,Orange,2021-04
Norway,NO,NOCSR46,Vestland,125,247,633117,39.0133261308731,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.806868060934676,2446.94108671857,Orange,2021-04
Norway,NO,NOCSR50,TrÃ¸ndelag,68,175,465634,37.5831661777276,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.530918176139913,2750.65824231048,Orange,2021-04
Norway,NO,NOCSR54,Troms og Finnmark,12,17,244326,6.95791688154351,1884,5328212,2878.28262088671,1.22847399273609,TRUE,0.337647720877884,1454.61391747092,Green,2021-04
Poland,PL,PL21,Malopolskie,1741,3475,3360545,103.405846373133,35266,37972812,741.635884116246,12.5225481144805,TRUE,10.1842644047967,508.697249999628,Red,2021-04
Poland,PL,PL22,Slaskie,2932,5983,4488998,133.281413803259,35266,37972812,741.635884116246,12.5225481144805,TRUE,11.3890615288999,573.4910106888,Red,2021-04
Poland,PL,PL41,Wielkopolskie,3657,7540,3473172,217.09261735382,35266,37972812,741.635884116246,12.5225481144805,TRUE,15.2897399448114,688.650029425551,Red,2021-04
Poland,PL,PL42,Zachodniopomorskie,2443,5272,1675502,314.651966992579,35266,37972812,741.635884116246,12.5225481144805,TRUE,17.699050930957,823.812803565737,Red,2021-04
Poland,PL,PL43,Lubuskie,1121,2294,1003310,228.643191037665,35266,37972812,741.635884116246,12.5225481144805,TRUE,15.0570852921424,742.04383490646,Red,2021-04
Poland,PL,PL51,Dolnoslaskie,2425,4886,2865072,170.536726476682,35266,37972812,741.635884116246,12.5225481144805,TRUE,10.5370643955853,803.260790653778,Red,2021-04
Poland,PL,PL52,Opolskie,749,1487,946038,157.181846817993,35266,37972812,741.635884116246,12.5225481144805,TRUE,12.2365626531613,647.014179134453,Red,2021-04
Poland,PL,PL61,Kujawsko-Pomorskie,3447,7153,2055433,348.004532378336,35266,37972812,741.635884116246,12.5225481144805,TRUE,18.3683256954066,912.994974781469,Red,2021-04
Poland,PL,PL62,Warminsko-Mazurskie,2344,4794,1404441,341.345773870173,35266,37972812,741.635884116246,12.5225481144805,TRUE,22.3153084539223,747.91322668592,Red,2021-04
Poland,PL,PL63,Pomorskie,3485,7385,2305077,320.379753040788,35266,37972812,741.635884116246,12.5225481144805,TRUE,16.6078917270301,910.33835312226,Red,2021-04
Poland,PL,PL71,Lodzkie,2022,4268,2453167,173.979186904112,35266,37972812,741.635884116246,12.5225481144805,TRUE,11.1805363560962,737.210308144533,Red,2021-04
Poland,PL,PL72,Swietokrzyskie,638,1336,1226243,108.95067290904,35266,37972812,741.635884116246,12.5225481144805,TRUE,7.65263284154972,679.881556918164,Red,2021-04
Poland,PL,PL81,Lubelskie,1948,3937,2097294,187.718078628938,35266,37972812,741.635884116246,12.5225481144805,TRUE,13.94017460999,666.287129987498,Red,2021-04
Poland,PL,PL82,Podkarpackie,1247,2460,2086135,117.921419275359,35266,37972812,741.635884116246,12.5225481144805,TRUE,10.6626763574177,560.606096920861,Red,2021-04
Poland,PL,PL84,Podlaskie,1468,2869,1152074,249.029142225239,35266,37972812,741.635884116246,12.5225481144805,TRUE,19.8297987302445,642.580250921382,Red,2021-04
Poland,PL,PL92X,Mazowiecki regionalny,5794,11246,5380311,209.021374414973,35266,37972812,741.635884116246,12.5225481144805,TRUE,13.5108665236452,797.054296675415,Red,2021-04
Portugal,PT,PT1,Continente,82183,167930,9798859,1713.77096047611,90131,10276617,3995.37123938744,21.9516353336305,TRUE,20.8765387565983,4017.42692695139,Dark red,2021-04
Portugal,PT,PT2,Regiao Autonoma Dos Acores,272,521,242796,214.583436300433,90131,10276617,3995.37123938744,21.9516353336305,TRUE,2.84608140629905,3936.22629697359,Red,2021-04
Portugal,PT,PT3,Regiao Autonoma Da Madeira,753,1367,254254,537.6513250529,90131,10276617,3995.37123938744,21.9516353336305,TRUE,10.2170963364993,2898.67612702258,Dark red,2021-04
Romania,RO,RO11,Nord-Vest,2909,5851,2552112,229.261098259011,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO12,Centru,1943,3867,2318272,166.80527565359,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO21,Nord-Est,2736,5626,3198564,175.891431279787,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO22,Sud-Est,1521,3147,2396171,131.334533303341,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO31,Sud - Muntenia,1739,3392,2929832,115.774556356815,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO32,Bucuresti - Ilfov,3465,6944,2315173,299.934389352329,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO41,Sud-Vest Oltenia,1103,2216,1926860,115.005760667615,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Romania,RO,RO42,Vest,2297,4534,1777474,255.081086980738,16182,19414458,917.414228097431,9.08534565523746,FALSE,9.08534565523746,917.414228097431,Red,2021-04
Slovakia,SK,SK01,Bratislavsky Kraj,1995,4111,659598,623.258408909669,12886,5450421,1244.85796601767,18.9918938835667,FALSE,18.9918938835667,1244.85796601767,Dark red,2021-04
Slovakia,SK,SK02,Zapadne Slovensko,5273,10248,1826145,561.182162424123,12886,5450421,1244.85796601767,18.9918938835667,FALSE,18.9918938835667,1244.85796601767,Dark red,2021-04
Slovakia,SK,SK03,Stredne Slovensko,2381,4488,1339242,335.114938151581,12886,5450421,1244.85796601767,18.9918938835667,FALSE,18.9918938835667,1244.85796601767,Red,2021-04
Slovakia,SK,SK04,Vychodne Slovensko,3828,6953,1625436,427.762151201278,12886,5450421,1244.85796601767,18.9918938835667,FALSE,18.9918938835667,1244.85796601767,Red,2021-04
Slovenia,SI,SI03,Vzhodna Slovenija,4468,9135,1094435,834.677253560056,8334,2080908,4746.19733308729,8.43829735531165,FALSE,8.43829735531165,4746.19733308729,Dark red,2021-04
Slovenia,SI,SI04,Zahodna Slovenija,4148,8120,986473,823.134540935231,8334,2080908,4746.19733308729,8.43829735531165,FALSE,8.43829735531165,4746.19733308729,Dark red,2021-04
Spain,ES,ES11,Galicia,10373,21266,2700441,787.501004465567,229423,46937060,3715.36904953144,13.1558560340848,TRUE,7.75221027300515,4955.00549725026,Dark red,2021-04
Spain,ES,ES12,Principado De Asturias,3462,6437,1022205,629.717131103839,229423,46937060,3715.36904953144,13.1558560340848,TRUE,8.72172116692699,3883.17411869439,Dark red,2021-04
Spain,ES,ES13,Cantabria,886,2176,581641,374.113929382557,229423,46937060,3715.36904953144,13.1558560340848,TRUE,5.37165029707773,2835.7698305312,Red,2021-04
Spain,ES,ES21,Pais Vasco,7472,14349,2177880,658.851727367899,229423,46937060,3715.36904953144,13.1558560340848,TRUE,8.492356651702,4039.93792128125,Dark red,2021-04
Spain,ES,ES22,Comunidad Foral De Navarra,1546,3215,649946,494.656479153653,229423,46937060,3715.36904953144,13.1558560340848,TRUE,6.35142352409515,3745.08036052226,Red,2021-04
Spain,ES,ES23,La Rioja,1982,4171,313571,1330.16127129103,229423,46937060,3715.36904953144,13.1558560340848,TRUE,15.8016423503149,4000.05102512669,Dark red,2021-04
Spain,ES,ES24,Aragon,3808,8772,1320586,664.250567551072,229423,46937060,3715.36904953144,13.1558560340848,TRUE,13.6551081148922,2111.71404209949,Dark red,2021-04
Spain,ES,ES30,Comunidad De Madrid,30661,65579,6641649,987.390330323087,229423,46937060,3715.36904953144,13.1558560340848,TRUE,12.5097920814701,3690.28836061647,Dark red,2021-04
Spain,ES,ES41,Castilla Y Leon,14763,32474,2407733,1348.73758842862,229423,46937060,3715.36904953144,13.1558560340848,TRUE,7.53925899445906,8132.75392246566,Dark red,2021-04
Spain,ES,ES42,Castilla-La Mancha,13032,27440,2034877,1348.48445385151,229423,46937060,3715.36904953144,13.1558560340848,TRUE,27.5023741690408,2328.64197688607,Dark red,2021-04
Spain,ES,ES43,Extremadura,4221,11046,1065424,1036.77033744312,229423,46937060,3715.36904953144,13.1558560340848,TRUE,8.52417302798982,4647.72710207392,Dark red,2021-04
Spain,ES,ES51,Cataluna,27345,61450,7566431,812.139831844102,229423,46937060,3715.36904953144,13.1558560340848,TRUE,8.53488393868742,4234.37417191804,Dark red,2021-04
Spain,ES,ES52,Comunidad Valenciana,52277,106568,4974969,2142.08369941602,229423,46937060,3715.36904953144,13.1558560340848,TRUE,30.8049946082273,3411.13683321444,Dark red,2021-04
Spain,ES,ES53,Illes Balears,2880,6957,1188220,585.497635118076,229423,46937060,3715.36904953144,13.1558560340848,TRUE,7.80995769606248,3103.46568817222,Dark red,2021-04
Spain,ES,ES61,Andalucia,43248,87813,8427405,1041.993353826,229423,46937060,3715.36904953144,13.1558560340848,TRUE,17.5621403655531,2922.09760893181,Dark red,2021-04
Spain,ES,ES62,Region De Murcia,8845,21175,1487663,1423.37343874251,229423,46937060,3715.36904953144,13.1558560340848,TRUE,18.2213341024268,3262.97017536902,Dark red,2021-04
Spain,ES,ES63,Ciudad Autonoma De Ceuta,240,495,84829,583.526859918188,229423,46937060,3715.36904953144,13.1558560340848,TRUE,9.55414012738854,2961.25145881715,Dark red,2021-04
Spain,ES,ES64,Ciudad Autonoma De Melilla,438,941,84689,1111.12423100993,229423,46937060,3715.36904953144,13.1558560340848,TRUE,22.6356589147287,2284.83037938811,Dark red,2021-04
Spain,ES,ES70,Canarias,1944,4030,2206901,182.60900692872,229423,46937060,3715.36904953144,13.1558560340848,TRUE,5.23932729624838,1681.27161118691,Red,2021-04
Sweden,SE,SE11,Stockholm,3612,7130,2344124,304.164796742834,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Red,2021-04
Sweden,SE,SE12,Ostra Mellansverige,2632,5841,1708813,341.816219797017,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Red,2021-04
Sweden,SE,SE21,Smaland Med Oarna,2057,4333,864630,501.139215618241,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Dark red,2021-04
Sweden,SE,SE22,Sydsverige,4150,9643,1521848,633.637524903933,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Dark red,2021-04
Sweden,SE,SE23,Vastsverige,9183,10769,2039166,528.108059863689,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Dark red,2021-04
Sweden,SE,SE31,Norra Mellansverige,1087,2333,855220,272.79530413227,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Red,2021-04
Sweden,SE,SE32,Mellersta Norrland,723,1492,375733,397.090487127828,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Red,2021-04
Sweden,SE,SE33,Ovre Norrland,873,1800,520651,345.721030018189,20683,10230185,1888.41159763973,10.7061515207984,FALSE,10.7061515207984,1888.41159763973,Red,2021-04
Austria,AT,AT11,Burgenland,301,592,293433,201.749632795221,10467,8858775,10839.9186117719,1.0899900446118,TRUE,0.729962410573542,14052.6116694441,Red,2021-05
Austria,AT,AT12,Niederosterreich,1820,3457,1677542,206.075317339298,10467,8858775,10839.9186117719,1.0899900446118,TRUE,0.704656151028721,15396.455051498,Red,2021-05
Austria,AT,AT13,Wien,1859,3581,1897491,188.722897763415,10467,8858775,10839.9186117719,1.0899900446118,TRUE,0.881385182867276,11115.6258448657,Red,2021-05
Austria,AT,AT21,Karnten,739,2774,560939,494.527925496355,10467,8858775,10839.9186117719,1.0899900446118,TRUE,2.44434889028545,5389.71260689665,Red,2021-05
Austria,AT,AT22,Steiermark,1421,3217,1243052,258.798505613603,10467,8858775,10839.9186117719,1.0899900446118,TRUE,1.31355148826031,8702.77349620129,Red,2021-05
Austria,AT,AT31,Oberosterreich,1254,3712,1482095,250.456279793131,10467,8858775,10839.9186117719,1.0899900446118,TRUE,0.809742742018804,10448.9928108522,Red,2021-05
Austria,AT,AT32,Salzburg,848,2301,555221,414.429569486745,10467,8858775,10839.9186117719,1.0899900446118,TRUE,1.69725596941737,8998.75905270154,Red,2021-05
Austria,AT,AT33,Tirol,701,1888,754705,250.163971353045,10467,8858775,10839.9186117719,1.0899900446118,TRUE,1.14312737472074,8125.42649114555,Red,2021-05
Austria,AT,AT34,Vorarlberg,387,1253,394297,317.780759173922,10467,8858775,10839.9186117719,1.0899900446118,TRUE,0.854568740891225,11485.2509656427,Red,2021-05
Belgium,BE,BE1,Region De Bruxelles-Capitale/brussels Hoofdstedelijk Gewest,1651,3145,1215290,258.785968781114,15159,11455519,3027.04748689256,4.37156106170191,FALSE,4.37156106170191,3027.04748689256,Red,2021-05
Belgium,BE,BE2,Vlaams Gewest,8535,18064,6596233,273.853273527482,15159,11455519,3027.04748689256,4.37156106170191,FALSE,4.37156106170191,3027.04748689256,Red,2021-05
Belgium,BE,BE3,Region Wallonne,4527,9685,3643996,265.779655081949,15159,11455519,3027.04748689256,4.37156106170191,FALSE,4.37156106170191,3027.04748689256,Red,2021-05
Bulgaria,BG,BG31,Severozapaden,556,922,742304,124.207871707548,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Bulgaria,BG,BG32,Severen Tsentralen,356,670,784168,85.4408749145591,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Bulgaria,BG,BG33,Severoiztochen,414,712,929035,76.6386626983914,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Bulgaria,BG,BG34,Yugoiztochen,1017,1676,1032079,162.390669706486,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Bulgaria,BG,BG41,Yugozapaden,2050,3577,2102205,170.154670928858,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Bulgaria,BG,BG42,Yuzhen Tsentralen,876,1703,1410248,120.758901980361,4986,7000039,908.609223462898,7.83925286543088,FALSE,7.83925286543088,908.609223462898,Red,2021-05
Croatia,HR,HR03,Jadranska Hrvatska,1238,2486,1374071,180.922237642742,2953,4076246,1019.17303322714,7.10812632389755,TRUE,8.69198904725128,1036.55487962412,Red,2021-05
Croatia,HR,HR04,Kontinentalna Hrvatska,1715,3933,2702175,145.549418523967,2953,4076246,1019.17303322714,7.10812632389755,TRUE,6.2818211787114,1010.33426776578,Red,2021-05
Cyprus,CY,CY0,Kypros,868,1721,875899,196.483841173469,883,875899,25898.7623002195,0.389249141491843,FALSE,0.389249141491843,25898.7623002195,Red,2021-05
Czechia,CZ,CZ01,Praha,6019,11122,1308632,849.895157691391,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ02,Stredni Cechy,7597,13865,1369332,1012.53750003651,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ03,Jihozapad,6236,11708,1226805,954.348898154148,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ04,Severozapad,6393,12494,1115685,1119.8501369114,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ05,Severovychod,11472,22045,1513693,1456.3719327499,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ06,Jihovychod,5762,11521,1696941,678.927552578434,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ07,Stredni Morava,3595,7761,1215413,638.548378205598,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Czechia,CZ,CZ08,Moravskoslezsko,3495,7582,1203299,630.10108044634,50076,10649800,3596.24593889087,13.0749125963138,FALSE,13.0749125963138,3596.24593889087,Dark red,2021-05
Denmark,DK,DK01,Hovedstaden,1082,2608,1835562,142.081825620709,2661,5806081,13813.6550282368,0.331782273026513,TRUE,0.427591930289079,13785.6961519142,Orange,2021-05
Denmark,DK,DK02,Sjaelland,425,1022,836738,122.140980808808,2661,5806081,13813.6550282368,0.331782273026513,TRUE,0.378791254824018,13409.0957982068,Orange,2021-05
